id,ra,dec,type,subtype,I_mean,V_mean,period,I_amp,period2,class_grouped,n_obs_I,I_median,I_p95_p5,I_mad,I_kurtosis,V_minus_I,log_period,log_period2,period_ratio,has_period2,phot_I_path,phot_V_path,n_obs_I_phot,I_phot_mean,I_phot_median,I_phot_weighted_mean,I_phot_std,I_phot_mad,I_phot_p95_p5,n_obs_V,V_phot_mean,V_phot_median,V_phot_weighted_mean,V_phot_std,V_phot_mad,V_phot_p95_p5,V_minus_I_phot_mean,V_minus_I_phot_median,V_minus_I_phot_weighted_mean,ls_period_I,ls_log_period_I,ls_frequency_I,ls_power_I,ls_period_catalog_ratio,ls_log_period_delta_catalog,fourier_period_I,fourier_period_source_I,fourier_phase_coverage_I,fourier_offset_I,fourier_model_amp_I,fourier_total_amp_I,fourier_resid_std_I,fourier_chi2_red_I,fourier_var_ratio_I,fourier_A1_I,fourier_phi1_I,fourier_A2_I,fourier_phi2_I,fourier_A3_I,fourier_phi3_I,fourier_A4_I,fourier_phi4_I,fourier_R21_I,fourier_phi21_I,fourier_R31_I,fourier_phi31_I,fourier_R41_I,fourier_phi41_I
LMC563.25.7436,05:47:16.86,-66:01:14.8,OTHER,,17.933,18.997,43.11,0.056,,OTHER,337,17.932,0.0961999999999996,0.0209999999999972,-0.4570758738134066,1.064,1.634578022853888,,,0,OGLE4-GSEP-full\phot\I\LMC563.25.7436.dat,OGLE4-GSEP-full\phot\V\LMC563.25.7436.dat,337,17.934860534124624,17.932,17.933232306403717,0.029184065139168,0.0209999999999972,0.0961999999999996,29,19.00258620689655,18.991,18.993964970423303,0.0426359315612845,0.0279999999999986,0.1258000000000017,1.0677256727719246,1.059000000000001,1.0607326640195858,43.09699981909518,1.6344470379713298,0.0232034713366967,0.3483958928218478,0.9996984416398792,-0.0001309848825581,43.09699981909518,lomb_scargle,1.0,17.93341638527842,0.05192674384674831,0.02449676594078533,0.023328627892070054,1.424572443746858,0.36102065512035286,0.02417148009483554,4.189763987442036,0.003017291176154114,2.497210340675022,0.0003297652499790727,1.8402264094623124,0.0025726057647447896,4.619004218260871,0.12482856508231724,0.40086767297053605,0.01364274130856927,1.8373050614953765,0.10643145370706739,0.4263188828519002
LMC563.25.7138,05:47:17.74,-66:00:32.5,ECL,,16.286,17.54,86.54,0.078,,BINARY,337,16.28,0.0839999999999996,0.0229999999999996,-1.0022380577084269,1.2539999999999978,1.9372168908627052,,,0,OGLE4-GSEP-full\phot\I\LMC563.25.7138.dat,OGLE4-GSEP-full\phot\V\LMC563.25.7138.dat,337,16.283545994065282,16.28,16.283116387373987,0.0277873267346733,0.0229999999999996,0.0839999999999996,29,17.542137931034482,17.541,17.54293472139876,0.0372680676584538,0.032,0.1094000000000008,1.2585919369692,1.2609999999999992,1.2598183340247715,43.27849021551351,1.636272101855717,0.0231061664817859,0.8458935509494164,0.5000981074129133,-0.3009447890069885,43.27849021551351,lomb_scargle,1.0,16.28649612931002,0.07539186930057014,0.037637155373322226,0.008785979597914457,1.7196286272029684,0.9000260513993663,0.03759389285627024,2.661449022006823,0.0017074308788105849,5.545070649675175,8.91496131871682e-05,1.7522400217233614,0.0005756879774881031,3.5081519815652125,0.045417772650958775,0.22217260566152852,0.0023713855207282437,0.051078262882477965,0.015313337719216403,5.4287265078970925
LMC563.16.11385,05:47:17.94,-66:20:54.9,OTHER,,20.165,20.684,0.288895,0.214,,OTHER,337,20.178,0.5521999999999991,0.1039999999999992,0.5377866719808377,0.5190000000000019,-0.53925997456702,,,0,OGLE4-GSEP-full\phot\I\LMC563.16.11385.dat,OGLE4-GSEP-full\phot\V\LMC563.16.11385.dat,337,20.18861127596439,20.178,20.15334096759829,0.1652917521380155,0.1039999999999992,0.5521999999999991,29,20.69779310344828,20.668,20.662126096466743,0.1318509383764065,0.0740000000000016,0.4091999999999984,0.5091818274838893,0.4899999999999984,0.5087851288684533,0.2888960674220299,-0.5392583699195147,3.461452448707664,0.2333416878913946,1.0000036948442512,1.6046475053155262e-06,0.2888960674220299,lomb_scargle,1.0,20.16732384843063,0.24346762243793502,0.10933938238772316,0.1447050290373668,1.296641167901626,0.23358343506761403,0.10789599189223356,1.8842428852476858,0.007866531251368181,2.6654544461876832,0.012476840738342999,0.6136024183030248,0.009798040915462967,0.7727849695026651,0.07290846595326049,5.180153982871898,0.11563766660400934,1.2440590697395528,0.09081005460563579,5.802184042871095
LMC563.16.1081,05:47:18.92,-66:26:07.0,OTHER,,18.364,18.416,5.4981,0.089,,OTHER,337,18.371,0.1363999999999983,0.032,-0.2152673042395165,0.0519999999999996,0.7402126345713345,,,0,OGLE4-GSEP-full\phot\I\LMC563.16.1081.dat,OGLE4-GSEP-full\phot\V\LMC563.16.1081.dat,337,18.368845697329377,18.371,18.364171320573757,0.0444265035205662,0.032,0.1363999999999983,29,18.43372413793104,18.443,18.43264933963744,0.0335504913224872,0.014999999999997,0.0998000000000018,0.0648784406016602,0.0720000000000027,0.0684780190636864,0.844248422700055,-0.0735297420793466,1.1844854821307502,0.3584419950181883,0.1535527587166575,-0.813742376650681,0.844248422700055,lomb_scargle,1.0,18.364896500443795,0.0746403362409821,0.03877821569744342,0.035062373248129775,1.9483516213372234,0.3771286600618634,0.037800698420975685,2.706456111071787,0.006421419347610677,2.1544382706380234,0.00423335753975699,4.101899312095914,0.003962482689754902,5.260523094394815,0.16987567997017267,3.0247113556740355,0.11199151646912141,2.2657162860601394,0.1048256475482504,0.7178839572872526
LMC563.16.8600,05:47:19.35,-66:21:34.8,OTHER,Spots,18.155,19.262,38.99,0.091,,OTHER,337,18.164,0.1771999999999991,0.0339999999999989,0.2242606185354501,1.106999999999999,1.5909532351879858,,,0,OGLE4-GSEP-full\phot\I\LMC563.16.8600.dat,OGLE4-GSEP-full\phot\V\LMC563.16.8600.dat,337,18.16025519287833,18.164,18.156649106903316,0.0524563892963792,0.0339999999999989,0.1771999999999991,29,19.25962068965517,19.257,19.26070851050511,0.058358751206349,0.0429999999999992,0.1722000000000001,1.0993654967768371,1.093,1.1040594036017986,0.9725024464560316,-0.0121092974767859,1.0282750481956875,0.2274463140929784,0.0249423556413447,-1.6030625326647718,0.9725024464560316,lomb_scargle,1.0,18.157232427780546,0.077892893943319,0.03306700375925192,0.04563722450747828,4.888332411117638,0.24309449968475993,0.030945956185449073,2.759810674890331,0.008370769574065181,2.249514510947013,0.006854962109483245,2.060842672824137,0.004325996370560301,2.871931204826698,0.2704963945499656,3.0130784683459373,0.2215139861377584,0.06459595533273088,0.13979197619992764,4.399059119624546
LMC563.25.34,05:47:19.78,-66:05:55.2,LPV,OSARG,14.941,16.589,11.469,0.007,248.6,LPV,337,14.941,0.0259999999999998,0.0040000000000013,0.576873163714883,1.647999999999998,1.0595255527386904,2.395501124305626,21.675821780451653,1,OGLE4-GSEP-full\phot\I\LMC563.25.34.dat,,337,14.940436201780416,14.941,14.940436201780416,0.0074985868387457,0.0040000000000013,0.0259999999999998,0,,,,,,,,,,0.9954822785564356,-0.001966466820555,1.0045382238748797,0.1168709317119562,0.086797652677342,-1.0614920195592454,0.9954822785564356,lomb_scargle,1.0,14.94063333471499,0.013040809599342205,0.004605066537729732,0.006652013634245933,1.8131414501347698,0.2130495086616041,0.003082911333296429,0.4992778115857071,0.002348559326694212,4.489188451751323,0.0007512639408218445,1.8133895211190567,0.0023711109438760976,5.728659585985677,0.7617991803166766,3.490632828579909,0.24368652212211023,0.31555608636193533,0.7691142194935484,3.731548339642849
LMC563.25.18,05:47:20.18,-66:12:24.2,LPV,OSARG,14.708,16.408,33.8,0.02,288.0,LPV,335,14.708,0.0540000000000002,0.0099999999999997,0.2265381763685958,1.700000000000001,1.5289167002776547,2.459392487759231,8.520710059171599,1,OGLE4-GSEP-full\phot\I\LMC563.25.18.dat,OGLE4-GSEP-full\phot\V\LMC563.25.18.dat,335,14.708286567164178,14.708,14.70828656716418,0.0158434037306751,0.0099999999999997,0.0540000000000002,29,16.400310344827584,16.401,16.399852621167163,0.0294049357473439,0.0210000000000007,0.0921999999999982,1.6920237776634064,1.6929999999999996,1.691566054002983,0.3328155480058975,-0.4777963931522314,3.004667317953186,0.2631962369668388,0.0098466138463283,-2.006713093429886,0.3328155480058975,lomb_scargle,1.0,14.708207484852029,0.03135181129593001,0.013707655477899313,0.01300656838669074,6.932890095707904,0.32604875658199095,0.011958684733413367,1.3258606717382548,0.004548591314753041,2.0373049680217017,0.004643433160442587,1.9701038230682562,0.0016243533123875737,5.908701997131092,0.38035882842901375,5.668768931724778,0.3882896208032413,4.275707115033078,0.1358304319077015,0.6052593101780728
LMC563.25.8275,05:47:21.59,-66:03:32.7,ECL,,19.304,19.571,0.887524,0.549,,BINARY,337,19.263,0.5836000000000006,0.068999999999999,2.464180428737547,0.267000000000003,-0.0518198941301791,,,0,OGLE4-GSEP-full\phot\I\LMC563.25.8275.dat,OGLE4-GSEP-full\phot\V\LMC563.25.8275.dat,337,19.3183293768546,19.263,19.28198032142919,0.1715942268492835,0.068999999999999,0.5836000000000006,29,19.57575862068965,19.505,19.522736094926803,0.1910294770022258,0.0450000000000017,0.5818000000000012,0.2574292438350554,0.2419999999999973,0.2407557734976109,0.4437672504861893,-0.3528447513557864,2.253433526030604,0.4557042090782879,0.5000059158807979,-0.3010248572256072,0.4437672504861893,lomb_scargle,1.0,19.30592551968033,0.39434538799046626,0.17364318734188403,0.09443038817102459,2.042019719210249,0.6971565358561752,0.1509269524408335,5.668918033047968,0.07301982740407403,4.961689924156831,0.04388837004023329,4.436089620163538,0.01072041595563377,3.3416055323063816,0.4838090627497386,6.190224472420068,0.29079213043434665,6.278891442558393,0.0710304937737108,5.798674628832856
LMC563.25.7104,05:47:24.21,-65:59:03.8,LPV,OSARG,15.373,16.835,12.651,0.013,341.0,LPV,336,15.373,0.0292499999999993,0.0069999999999996,0.096940588941234,1.4620000000000015,1.1021248557345258,2.5327543789924976,26.954390957236583,1,OGLE4-GSEP-full\phot\I\LMC563.25.7104.dat,,336,15.372958333333337,15.373,15.372945203197864,0.0093711874503104,0.0069999999999996,0.0292499999999993,0,,,,,,,,,,0.4803906864772889,-0.3184054210250213,2.0816390245469014,0.160443960365319,0.0379725465557891,-1.4205302767595471,0.4803906864772889,lomb_scargle,1.0,15.373311234354544,0.011328878956675306,0.005388631854994931,0.008525727627463195,2.9310690412099936,0.17229866062857746,0.005205361722057876,1.3547971176030151,0.0005894046182490722,3.314488526621268,0.00042502687780051484,5.712110849167822,0.0011889141938485719,3.1217205074487646,0.1132302901739667,0.6048942914152375,0.08165174689002894,1.6477194963587767,0.22840183974353068,3.9857173442162903
LMC563.16.2567,05:47:24.38,-66:22:38.9,ECL,,19.421,19.689,1.29935,0.533,,BINARY,337,19.409,0.5314000000000014,0.0670000000000001,2.659432866791457,0.2680000000000007,0.1137261507609725,,,0,OGLE4-GSEP-full\phot\I\LMC563.16.2567.dat,,337,19.44554599406528,19.409,19.41210848091886,0.1539522724539204,0.0670000000000001,0.5314000000000014,0,,,,,,,,,,1.2993226221301415,0.1137169998908667,0.7696317934960413,0.1926536464065977,0.9999789295648912,-9.150870105764652e-06,1.2993226221301415,lomb_scargle,1.0,19.42669193165448,0.38819205309206783,0.15147082454630198,0.09665456023564944,2.1617502891044333,0.6058400530912733,0.08288863790523507,6.248447891511843,0.09586244953939763,6.2008186257992675,0.048798582842197506,6.177807568781133,0.06709674713315883,6.038542274641928,1.1565209896318391,6.270293457134755,0.588724631933124,6.282019815784366,0.8094806336408762,6.177491937312901
LMC563.16.1191,05:47:24.72,-66:24:06.2,OTHER,,18.89,19.284,4.3851,0.102,,OTHER,335,18.894,0.1855999999999973,0.0399999999999991,-0.104904597994234,0.3939999999999983,0.6419795016822174,,,0,OGLE4-GSEP-full\phot\I\LMC563.16.1191.dat,OGLE4-GSEP-full\phot\V\LMC563.16.1191.dat,335,18.89644776119403,18.894,18.88818746478063,0.0589583948460017,0.0399999999999991,0.1855999999999973,29,19.280310344827583,19.288,19.28082949087017,0.0511036086566689,0.0289999999999999,0.1073999999999983,0.3838625836335545,0.3940000000000019,0.3926420260895398,4.384929797618453,0.6419626447371835,0.2280538221029492,0.3933577659412305,0.9999611862029264,-1.6856945033949522e-05,4.384929797618453,lomb_scargle,1.0,18.89092218860703,0.10077578450156799,0.05081502345313998,0.045849409144538576,1.2903293428879072,0.3952495723129449,0.05078562281493468,5.0609534300548,0.0011662028806510196,1.5182044848262781,0.0009136438649831802,0.35119149176649644,0.0008901401976611582,0.6995411073387299,0.022963248573335815,3.9626682390758496,0.01799020695901562,4.017887123140854,0.017527405362436393,5.588468615837876
LMC563.25.8273,05:47:25.01,-66:03:33.4,ECL,,19.193,19.27,0.96757,0.478,,BINARY,337,19.172,0.4784000000000006,0.0609999999999999,1.7187207515623242,0.0769999999999981,-0.0143176056227228,,,0,OGLE4-GSEP-full\phot\I\LMC563.25.8273.dat,OGLE4-GSEP-full\phot\V\LMC563.25.8273.dat,337,19.209762611275963,19.172,19.18434576014471,0.147271625149291,0.0609999999999999,0.4784000000000006,29,19.25579310344828,19.253,19.246476585614527,0.0501735411990543,0.0360000000000013,0.1539999999999999,0.0460304921723135,0.0809999999999995,0.0621308254698185,0.3257636658429324,-0.4870973565035213,3.0697100531836226,0.2808475709465341,0.3366822719213415,-0.4727797508807985,0.3257636658429324,lomb_scargle,1.0,19.193468679862153,0.2454132167414509,0.10809827766244555,0.11916872687822222,4.848260874624926,0.34523351612552133,0.09688768685740938,5.575651565491981,0.04322544911940146,4.5206442065090755,0.01841262439514435,3.774686902942015,0.00951575432202446,2.5813215054436864,0.44613975750104146,5.935711689884286,0.19004091223936848,5.897288128004831,0.09821427913774941,5.411456472194107
LMC563.16.12914,05:47:25.56,-66:17:14.5,ECL,,20.33,20.816,1.790572,0.527,,BINARY,336,20.325,0.7340000000000018,0.1129999999999995,1.2549086417241662,0.4860000000000006,0.252991788946923,,,0,OGLE4-GSEP-full\phot\I\LMC563.16.12914.dat,OGLE4-GSEP-full\phot\V\LMC563.16.12914.dat,336,20.373449404761907,20.325,20.307083764363885,0.218617208836918,0.1129999999999995,0.7340000000000018,29,20.791724137931038,20.748,20.772902632352444,0.1390248941098897,0.0350000000000001,0.4894000000000034,0.4182747331691274,0.4230000000000018,0.4658188679885597,0.4258558144977659,-0.3707374186613745,2.3482126249217767,0.0978453847598014,0.2378322762210991,-0.6237292076082974,0.4258558144977659,lomb_scargle,1.0,20.308165556049413,0.14147511274412006,0.049954873752864566,0.20993877740792474,1.8951257055880384,0.07781800841591924,0.04169529215777385,1.5279720477654293,0.021376642493658126,4.042149314215406,0.00873823882643805,3.64991379628607,0.014955746770154243,0.6774002207304666,0.5126871977001503,0.9862052186845474,0.20957375219659793,5.349182960169369,0.3586914971973839,0.8486973368483355
LMC563.16.8331,05:47:26.04,-66:19:26.0,LPV,OSARG,15.055,16.7,16.314,0.006,119.3,LPV,337,15.055,0.0239999999999991,0.0050000000000007,0.1446112832825337,1.6449999999999996,1.2125604579711438,2.076640443670342,7.312737526051244,1,OGLE4-GSEP-full\phot\I\LMC563.16.8331.dat,,337,15.054922848664688,15.055,15.054922848664688,0.0076224125323508,0.0050000000000007,0.0239999999999991,0,,,,,,,,,,1.0002812256475455,0.0001221175764062,0.999718853418084,0.0980194352050995,0.0613142837837161,-1.2124383403947374,1.0002812256475455,lomb_scargle,0.7,15.044999501257593,0.014377603741354016,0.024166518746736077,0.00707853980228159,2.0531126641603485,0.13761249031135658,0.01820337691587026,0.41447756397349145,0.013240441198238233,4.345661591851031,0.007938294533459084,1.7995281755841057,0.003785748799267782,5.027401688840735,0.7273618109118432,3.516706463904048,0.4360891152310447,0.5560954836636314,0.20796958810248284,3.369491432946769
LMC563.16.14,05:47:26.44,-66:31:20.1,LPV,OSARG,14.603,,23.234,0.017,34.42,LPV,103,14.604,0.0268999999999994,0.0059999999999984,1.2655263816123528,,1.3661239850211335,1.5368108659915414,1.4814495997245416,1,OGLE4-GSEP-full\phot\I\LMC563.16.14.dat,OGLE4-GSEP-full\phot\V\LMC563.16.14.dat,103,14.603000000000002,14.604,14.603,0.0091758421102028,0.0059999999999984,0.0268999999999994,9,16.439666666666668,16.45,16.439666666666668,0.0342673313813605,0.0120000000000004,0.0892000000000017,1.836666666666666,1.846,1.836666666666668,23.24733435048554,1.3663731618176012,0.0430156845048823,0.2260429430283673,1.000573915403527,0.0002491767964676,23.24733435048554,lomb_scargle,1.0,14.603074696533273,0.014822149322963449,0.007052769584945826,0.007856685348859908,2.6792363729536066,0.266860098225306,0.00661496187022649,0.10234578530435566,0.0012294510694421485,3.699696113859686,0.0019008735444735329,4.217594283745184,0.0009268053245179148,4.454409781800692,0.1858591317020023,3.4950045432509746,0.2873597129908247,3.910556927832117,0.14010743262019465,4.045026640583269
LMC563.16.8347,05:47:27.64,-66:16:21.4,LPV,OSARG,14.787,16.639,30.03,0.011,52.42,LPV,337,14.787,0.0341999999999984,0.0069999999999996,-0.1598264613976932,1.8519999999999983,1.4775553321989812,1.7194970166105816,1.7455877455877455,1,OGLE4-GSEP-full\phot\I\LMC563.16.8347.dat,OGLE4-GSEP-full\phot\V\LMC563.16.8347.dat,337,14.786824925816024,14.787,14.786824925816024,0.0103444646204224,0.0069999999999996,0.0341999999999984,29,16.634793103448274,16.63,16.63425925925926,0.0242787080592159,0.022000000000002,0.0691999999999986,1.84796817763225,1.8429999999999984,1.8474343334432357,0.2519013664710503,-0.5987694766097583,3.969807762495503,0.1470986785191625,0.0083883238918098,-2.07632480880874,0.2519013664710503,lomb_scargle,1.0,14.786828682518356,0.01273484004750046,0.005803788969994111,0.00951704897608465,3.711333942394286,0.1535748262969131,0.005678432661997717,0.8655623117021038,0.0007163065428265802,5.731397887811581,0.0006021079721745961,2.9727297703724305,0.0007508261036554682,4.724317176283952,0.1261451152921796,4.000273264407373,0.10603418372892527,0.3760428352661189,0.132224180217948,1.2620679294755366
LMC563.16.355,05:47:27.76,-66:29:41.1,OTHER,Spots,18.446,19.54,55.53,0.104,,OTHER,335,18.443,0.1683000000000021,0.0360000000000013,0.0517555223916614,1.0939999999999976,1.7445276734725663,,,0,OGLE4-GSEP-full\phot\I\LMC563.16.355.dat,OGLE4-GSEP-full\phot\V\LMC563.16.355.dat,335,18.44963880597015,18.443,18.444399478425087,0.0526644358268959,0.0360000000000013,0.1683000000000021,29,19.54362068965517,19.537,19.537681546588555,0.0574576948676795,0.0350000000000001,0.1877999999999993,1.0939818836850217,1.0939999999999976,1.093282068163468,55.40017580742216,1.7435111429246783,0.0180504842344927,0.4985376288469511,0.9976620890945824,-0.0010165305478881,55.40017580742216,lomb_scargle,1.0,18.446896200204495,0.10784630232980298,0.05328025683994648,0.03549320705715046,1.6987656888155118,0.5457911279525469,0.05096186382740331,1.9165048378422318,0.014938129335423074,3.8751748714168777,0.004096476510022292,1.2529979692008364,0.00132112691626281,1.8621424525781471,0.2931236853113389,0.04216519573241406,0.08038317679855984,1.7866687628537274,0.02592383435459068,0.47930840838880595
LMC563.25.8719,05:47:27.94,-65:59:18.8,ECL,,19.311,19.434,2.292907,0.361,,BINARY,337,19.307,0.3135999999999974,0.049000000000003,3.702897450426262,0.1230000000000011,0.3603864401612952,,,0,OGLE4-GSEP-full\phot\I\LMC563.25.8719.dat,,337,19.32171216617211,19.307,19.306740907142093,0.1013080973841248,0.049000000000003,0.3135999999999974,0,,,,,,,,,,0.5732502689521899,-0.24165573283976,1.7444387803390664,0.1189729780688202,0.2500102572638968,-0.6020421730010552,0.5732502689521899,lomb_scargle,1.0,19.30874985723383,0.14994266303968037,0.058134531223884615,0.09006350904187835,2.302212395609111,0.2096682860025173,0.04297204037469366,1.9412527423848782,0.02874604034339365,3.970032969307669,0.024044796128514668,0.3041472221640451,0.01133756633368308,2.872809392105574,0.6689475317611929,0.08752748453791259,0.5595451349029893,0.7635743021889967,0.26383588572535643,1.3909837297456473
LMC563.16.1582,05:47:28.13,-66:29:30.5,DSCT,,19.417,19.826,0.0843279,0.135,,PULS,331,19.418,0.307500000000001,0.0609999999999999,-0.1069077410307191,0.4089999999999989,-1.0740287146825946,,,0,OGLE4-GSEP-full\phot\I\LMC563.16.1582.dat,OGLE4-GSEP-full\phot\V\LMC563.16.1582.dat,331,19.421722054380663,19.418,19.411248173489717,0.0883374457991183,0.0609999999999999,0.307500000000001,29,19.838793103448275,19.843,19.829090862990636,0.0970288540701549,0.0859999999999985,0.2860000000000013,0.4170710490676086,0.4250000000000007,0.4178426895009188,0.0843280729967517,-1.074027823738345,11.858447186840374,0.2359114793463977,1.0000020514770525,8.90944249709591e-07,0.0843280729967517,lomb_scargle,1.0,19.418480998451493,0.14713709656050802,0.06540620585031796,0.07504008573126211,1.5263913206871156,0.278399264202125,0.061481377258745654,4.317658062614708,0.020100711862006022,6.025340147728934,0.005630214886684668,2.6993146001420243,0.007891392593980112,2.2830859988505607,0.32693984354663624,3.6732093296791044,0.09157593954003002,2.312711026657073,0.12835419351080934,3.8620096699304884
